Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1502	0	-6132.876	-6185.531	52.6547	1.03072	34.02972	0.143042	0.485795	1.00491	2.36625	6.512694
1503	1	-6154.034	-6179.72	25.68571	1.451481	28.45125	0.217729	0.580276	1.04744	2.15455	7.398606
1504	0	-6149.712	-6180.649	30.93659	1.211166	31.18857	0.177071	0.532168	1.02776	2.26301	7.208362
1505	1	-6157.215	-6179.271	22.05603	1.29013	26.44172	0.191008	0.549438	1.03529	2.22427	7.506684
1506	0	-6142.641	-6187.442	44.80097	1.366607	28.30789	0.203961	0.564734	1.04152	2.18978	6.722745
1507	1	-6153.067	-6178.244	25.17688	1.538613	26.9671	0.231226	0.59486	1.05261	2.1213	7.40059
1508	0	-6115.059	-6162.643	47.58326	0.9327789	33.35423	0.123354	0.455571	0.987903	2.43317	6.669044
1509	1	-6164.398	-6181.696	17.29794	1.536142	29.4835	0.230852	0.594464	1.05248	2.12221	7.681781
1510	0	-6149.626	-6176.74	27.11385	1.213432	29.04706	0.177479	0.532686	1.02799	2.26185	7.349835
1511	1	-6186.482	-6186.846	0.3632492	1.221647	25.91091	0.178954	0.534554	1.02883	2.25767	8.330371
1512	0	-6161.229	-6180.542	19.31294	1.110264	29.29332	0.158415	0.507558	1.01611	2.31792	7.615784
1513	1	-6199.624	-6199.296	-0.3272703	1.214193	27.38588	0.177615	0.53286	1.02807	2.26146	8.338882
1514	0	-6166.969	-6178.439	11.4692	1.302711	28.45805	0.193175	0.552045	1.03638	2.2184	7.89819
1515	1	-6186.163	-6186.072	-0.09115981	1.859265	25.6205	0.275876	0.639162	1.06603	2.01893	8.348454
1516	0	-6174.587	-6183.486	8.89893	1.449019	27.11076	0.217338	0.579845	1.04728	2.15554	8.003657
1517	1	-6186.184	-6191.346	5.161784	1.964403	28.83284	0.288988	0.651174	1.06907	1.99076	8.111061
1518	0	-6152.589	-6168.404	15.81549	1.416898	27.53136	0.212195	0.574113	1.04514	2.16855	7.749564
1519	1	-6183.994	-6193.317	9.32235	1.237024	27.7044	0.181698	0.538001	1.03036	2.24994	7.983812
1520	0	-6156.67	-6171.468	14.79779	1.571893	27.45297	0.236218	0.600101	1.05438	2.1093	7.786589
1521	1	-6156.929	-6180.42	23.49176	1.48588	25.44723	0.223133	0.586189	1.04958	2.1411	7.421522
1522	0	-6161.389	-6175.595	14.2061	1.37477	26.96436	0.205313	0.566292	1.04213	2.18626	7.807399
1523	1	-6157.093	-6185.269	28.17588	1.384231	28.3028	0.206872	0.568079	1.04283	2.18222	7.309999
1524	0	-6157.697	-6177.088	19.39102	1.495448	31.43991	0.224618	0.587797	1.05015	2.13743	7.572273
1525	1	-6173.912	-6193.404	19.49187	0.998875	27.43877	0.136729	0.476413	0.999813	2.38704	7.615518
1526	0	-6163.826	-6182.164	18.33862	1.435745	32.16389	0.215224	0.5775	1.04641	2.16086	7.585059
1527	1	-6176.775	-6198.455	21.68023	1.630939	28.54652	0.24486	0.608993	1.05727	2.08888	7.539207
1528	0	-6165.853	-6189.182	23.32847	1.408007	30.07583	0.210755	0.572492	1.04453	2.17222	7.470881
1529	1	-6159.173	-6184.535	25.3619	1.290717	27.54354	0.191109	0.54956	1.03534	2.22399	7.402973
1530	0	-6160.084	-6180.155	20.07092	1.514739	28.19974	0.22759	0.590991	1.05128	2.13014	7.596528
1531	1	-6179.125	-6194.855	15.73011	1.687391	27.84403	0.252874	0.617041	1.05976	2.07032	7.752184
1532	0	-6158.915	-6177.265	18.35003	1.720217	28.86779	0.257426	0.621532	1.06111	2.05994	7.653339
1533	1	-6162.249	-6199.575	37.32583	1.13911	30.41302	0.163845	0.514913	1.0197	2.30154	7.005873
1534	0	-6148.523	-6169.427	20.90359	1.566677	26.64955	0.235441	0.599291	1.05411	2.11116	7.554166
1535	1	-6140.459	-6184.622	44.16292	1.102156	29.26026	0.156874	0.505442	1.01506	2.32262	6.766889
1536	0	-6158.946	-6181.718	22.77221	1.193706	28.97305	0.173911	0.528126	1.02592	2.27205	7.499688
1537	1	-6129.705	-6175.226	45.52057	1.147185	30.68401	0.165352	0.516924	1.02067	2.29705	6.738478
1538	0	-6208.371	-6208.259	-0.1120339	1.666093	25.91436	0.249878	0.614055	1.05885	2.07722	8.348701
1539	1	-6134.419	-6188.091	53.67216	0.9781886	33.39499	0.132582	0.470096	0.99629	2.40103	6.486339
1540	0	-6161.475	-6189.283	27.80836	1.385043	28.78899	0.207005	0.568232	1.04289	2.18187	7.325502
1541	1	-6133.388	-6183.873	50.48537	0.9146769	30.06032	0.119631	0.449513	0.984287	2.44657	6.567667
1542	0	-6152.749	-6190.148	37.39961	1.1943	32.31766	0.174019	0.528265	1.02598	2.27174	6.990536
1543	1	-6112.688	-6172.553	59.86442	1.000747	33.09242	0.137103	0.476976	1.00012	2.3858	6.30012
1544	0	-6116.992	-6158.323	41.33099	1.249864	28.72604	0.183973	0.540832	1.0316	2.2436	6.85456
1545	1	-6118.529	-6174.947	56.41848	1.077253	31.37754	0.152105	0.498801	1.01171	2.33739	6.3938
1546	0	-6151.272	-6165.064	13.79183	1.339505	26.56738	0.199431	0.559463	1.03942	2.20169	7.82038
1547	1	-6156.444	-6199.96	43.5155	1.360703	30.68804	0.20298	0.5636	1.04107	2.19235	6.803842
1548	0	-6155.424	-6185.373	29.94958	1.428109	28.71753	0.214	0.576136	1.04591	2.16396	7.250714
1549	1	-6179.142	-6189.447	10.30571	1.667345	29.40764	0.250055	0.614232	1.0589	2.07681	7.920696
1550	0	-6161.26	-6177.476	16.21539	1.223871	29.86721	0.179352	0.535056	1.02905	2.25654	7.711579
1551	1	-6153.322	-6184.028	30.70633	1.66072	27.46955	0.249117	0.613292	1.05861	2.07898	7.207448
1552	0	-6170.269	-6186.775	16.50641	1.337287	27.26572	0.199057	0.559024	1.03924	2.20268	7.723799
1553	1	-6154.767	-6180.726	25.95926	1.255606	25.53366	0.184985	0.542084	1.03214	2.24079	7.328169
1554	0	-6156.957	-6180.598	23.64084	1.315038	28.77791	0.195285	0.554565	1.03742	2.21273	7.470286
1555	1	-6123.013	-6166.66	43.64733	0.9286784	32.79578	0.122513	0.454212	0.987098	2.43618	6.793272
1556	0	-6139.054	-6176.87	37.81598	1.208589	28.14274	0.176606	0.531577	1.02749	2.26433	6.966036
1557	1	-6130.863	-6175.968	45.10497	1.249698	32.16443	0.183944	0.540795	1.03158	2.24368	6.752871
1558	0	-6154.133	-6182.465	28.33159	1.531057	31.57457	0.23008	0.593645	1.05219	2.12408	7.285612
1559	1	-6131.009	-6193.156	62.14693	1.523927	36.36412	0.228995	0.592491	1.0518	2.12672	6.220316
1560	0	-6137.396	-6169.499	32.10365	1.305783	31.1622	0.193702	0.552677	1.03664	2.21698	7.171235
1561	1	-6110.21	-6181.519	71.30945	0.6877873	33.28159	0.0715818	0.35771	0.920257	2.65045	5.956797
1562	0	-6153.599	-6172.164	18.56505	1.189568	27.55481	0.173158	0.527155	1.02547	2.27422	7.649781
1563	1	-6115.148	-6185.264	70.11628	0.8310346	32.79224	0.102143	0.419335	0.965197	2.51333	5.986135
1564	0	-6179.693	-6187.619	7.92575	1.840392	27.03788	0.273448	0.636892	1.06543	2.02423	8.03996
1565	1	-6118.701	-6186.734	68.03298	0.8795182	37.56375	0.112333	0.437282	0.976768	2.47362	6.047809
1566	0	-6160.139	-6175.107	14.96838	1.465884	28.76768	0.220004	0.582778	1.04835	2.14886	7.771773
1567	1	-6176.639	-6207.023	30.38394	1.53309	31.8143	0.230389	0.593973	1.05231	2.12333	7.216763
1568	0	-6146.655	-6180.796	34.14034	1.048966	27.27229	0.146619	0.490991	1.00766	2.35473	7.077237
1569	1	-6151.423	-6188.291	36.86805	1.169729	32.1269	0.169524	0.522432	1.02328	2.28477	7.009421
1570	0	-6172.408	-6194.969	22.56098	1.263878	28.37703	0.186438	0.543873	1.03292	2.23677	7.508436
1571	1	-6129.818	-6166.912	37.09436	1.036779	28.26174	0.144233	0.487534	1.00584	2.3624	6.994093
1572	0	-6140.966	-6185.021	44.05456	1.056062	31.54994	0.148002	0.492978	1.0087	2.35032	6.787688
1573	1	-6135.731	-6171.939	36.20793	1.711369	32.68664	0.256207	0.620334	1.06075	2.06271	7.021886
1574	0	-6136.837	-6169.462	32.62532	1.440942	32.07071	0.216053	0.578422	1.04676	2.15877	7.142392
1575	1	-6169.092	-6198.521	29.42885	1.255121	28.84302	0.1849	0.541978	1.0321	2.24102	7.269458
1576	0	-6139.663	-6167.163	27.49981	1.251144	28.59791	0.184199	0.541111	1.03172	2.24297	7.335577
1577	1	-6145.665	-6178.266	32.60121	1.292319	29.47948	0.191386	0.549894	1.03548	2.22324	7.162726
1578	0	-6166.749	-6181.593	14.84397	1.337837	27.85779	0.19915	0.559133	1.03929	2.20243	7.783949
1579	1	-6160.895	-6172.335	11.43976	1.28735	24.49609	0.190527	0.548856	1.03504	2.22558	7.868887
1580	0	-6167.203	-6186.438	19.23511	1.512156	28.87659	0.227194	0.590567	1.05113	2.13111	7.622607
1581	1	-6130.228	-6169.868	39.63987	1.471586	32.24512	0.2209	0.583758	1.04871	2.14663	6.921975
1582	0	-6157.64	-6178.407	20.76607	1.735908	30.26614	0.259575	0.623631	1.06172	2.05507	7.552951
1583	1	-6150.109	-6180.307	30.19831	1.276739	31.6029	0.188685	0.54662	1.03409	2.2306	7.226049
1584	0	-6155.965	-6179.608	23.64317	1.445933	29.85215	0.216848	0.579302	1.04708	2.15677	7.463051
1585	1	-6170.772	-6167.547	-3.22478	1.378994	25.94569	0.20601	0.567092	1.04245	2.18445	8.468548
1586	0	-6141.198	-6184.379	43.18013	1.189243	32.60509	0.173098	0.527079	1.02544	2.27439	6.809333
1587	1	-6160.018	-6173.33	13.31167	1.057273	25.05431	0.148238	0.493315	1.00888	2.34957	7.811351
1588	0	-6139.428	-6195.705	56.27697	1.134279	32.0862	0.162941	0.5137	1.01912	2.30424	6.405015
1589	1	-6153.989	-6176.017	22.02768	1.461771	28.24244	0.219356	0.582067	1.0481	2.15048	7.527189
1590	0	-6139.364	-6176.674	37.30999	1.179374	30.02651	0.171295	0.524743	1.02436	2.27961	7.005871
1591	1	-6154.629	-6177.715	23.08541	1.747993	28.8553	0.261218	0.625228	1.06218	2.05137	7.489346
1592	0	-6136.119	-6167.823	31.70466	1.272047	31.5189	0.187867	0.545622	1.03367	2.23284	7.179555
1593	1	-6151.818	-6172.33	20.51131	1.74547	29.50512	0.260876	0.624896	1.06209	2.05214	7.572537
1594	0	-6105.545	-6171.767	66.2214	0.9347284	34.98905	0.123753	0.456214	0.988283	2.43175	6.114912
1595	1	-6156.334	-6178.725	22.39103	1.181858	27.82613	0.17175	0.525333	1.02463	2.27829	7.512861
1596	0	-6136.631	-6179.78	43.14893	0.8459248	31.22463	0.105287	0.424987	0.968911	2.50082	6.816798
1597	1	-6148.407	-6178.695	30.28828	1.209032	29.8449	0.176686	0.531678	1.02753	2.2641	7.240476
1598	0	-6128.373	-6184.038	55.66572	1.339092	32.64557	0.199362	0.559381	1.03939	2.20187	6.426506
1599	1	-6167.231	-6183.278	16.04749	1.347172	26.39138	0.200719	0.56097	1.04003	2.19828	7.733242
1600	0	-6158.613	-6200.023	41.41044	1.003939	31.84978	0.137739	0.477933	1.00065	2.38368	6.869961
1601	1	-6175.131	-6195.659	20.52792	1.105391	29.37846	0.15749	0.506289	1.01548	2.32074	7.573413
1602	0	-6114.913	-6184.636	69.72306	1.133195	33.53256	0.162738	0.513426	1.01899	2.30485	6.00709
1603	1	-6147.59	-6181.299	33.70969	1.42544	29.22921	0.213571	0.575656	1.04573	2.16505	7.123965
1604	0	-6097.013	-6177.442	80.42893	0.832093	33.76917	0.102367	0.419741	0.965466	2.51243	5.692168
1605	1	-6150.398	-6171.866	21.46819	1.364587	27.56483	0.203626	0.564347	1.04137	2.19066	7.544495
1606	0	-6105.365	-6174.687	69.32172	0.7482593	37.17035	0.0845121	0.385438	0.941518	2.58853	6.017234
1607	1	-6144.704	-6173.44	28.73653	1.446921	29.74521	0.217005	0.579476	1.04715	2.15637	7.292947
1608	0	-6103.433	-6181.323	77.88967	0.9431106	38.3088	0.125468	0.458958	0.989895	2.42568	5.78128
1609	1	-6167.277	-6185.606	18.32897	1.427295	30.38131	0.213869	0.57599	1.04585	2.16429	7.631155
1610	0	-6109.249	-6168.975	59.72579	0.7233356	33.83318	0.0791781	0.374336	0.933218	2.61327	6.305196
1611	1	-6186.46	-6204.801	18.34159	1.259558	29.33731	0.18568	0.54294	1.03251	2.23886	7.648376
1612	0	-6131.479	-6194.464	62.98459	1.043322	35.9862	0.145516	0.489397	1.00682	2.35826	6.200886
1613	1	-6150.78	-6183.241	32.4605	1.88876	30.11895	0.279624	0.642638	1.06694	2.0108	7.167117
1614	0	-6098.56	-6177.019	78.45888	0.7860587	40.0837	0.0925889	0.40146	0.953016	2.55294	5.749675
1615	1	-6134.361	-6172.465	38.10427	1.217016	33.05603	0.178123	0.533503	1.02836	2.26002	6.958267
1616	0	-6125.593	-6164.33	38.73705	0.9616164	35.74498	0.129233	0.464903	0.993337	2.41253	6.881224
1617	1	-6131.428	-6175.527	44.09908	1.5405	29.45205	0.231512	0.595162	1.05271	2.12061	6.772269
1618	0	-6127.401	-6176.423	49.02243	1.575564	27.99445	0.236763	0.600669	1.05457	2.108	6.562355
1619	1	-6148.515	-6179.492	30.97645	1.11175	30.85662	0.158696	0.507944	1.0163	2.31706	7.210824
1620	0	-6127.368	-6160.375	33.00618	1.106783	35.70822	0.157754	0.506652	1.01566	2.31993	7.042694
1621	1	-6162.618	-6183.519	20.9013	1.662504	28.02603	0.24937	0.613546	1.05869	2.07839	7.566939
1622	0	-6165.829	-6185.373	19.5437	1.207313	28.7408	0.176376	0.531283	1.02736	2.26499	7.612913
1623	1	-6132.11	-6165.958	33.8484	1.441385	27.82157	0.216124	0.5785	1.04679	2.15859	7.10102
1624	0	-6148.961	-6189.799	40.83831	1.170687	30.7199	0.169701	0.522663	1.02339	2.28425	6.891124
1625	1	-6147.082	-6175.14	28.05822	1.289484	29.99706	0.190896	0.549303	1.03523	2.22457	7.314204
1626	0	-6162.133	-6181.983	19.84977	1.541546	26.24422	0.23167	0.595329	1.05277	2.12023	7.586185
1627	1	-6133.194	-6175.368	42.17414	1.12849	31.33238	0.161855	0.512236	1.01841	2.3075	6.847857
1628	0	-6161.822	-6183.779	21.95644	1.231836	28.74432	0.180775	0.536845	1.02985	2.25253	7.528951
1629	1	-6150.62	-6186.302	35.68248	1.192582	29.01832	0.173706	0.527863	1.0258	2.27264	7.054558
1630	0	-6151.746	-6182.887	31.1413	1.442174	30.30472	0.21625	0.578639	1.04684	2.15827	7.209923
1631	1	-6147.426	-6170.861	23.43419	1.117153	29.555	0.159719	0.509339	1.01699	2.31395	7.47304
1632	0	-6157.101	-6200.711	43.60944	1.24373	30.12021	0.182888	0.539485	1.03101	2.24662	6.796965
1633	1	-6182.313	-6187.485	5.172029	1.377417	27.09852	0.20575	0.566794	1.04233	2.18513	8.141245
1634	0	-6171.536	-6204.675	33.13838	1.18554	30.82124	0.172423	0.526205	1.02503	2.27634	7.141035
1635	1	-6164.532	-6177.401	12.86847	1.617159	26.73912	0.242867	0.606963	1.05662	2.09355	7.856173
1636	0	-6158.757	-6190.262	31.50554	1.338305	30.61035	0.199229	0.559226	1.03932	2.20222	7.195832
1637	1	-6172.158	-6187.968	15.81062	1.569688	29.3091	0.23589	0.599759	1.05426	2.11009	7.735097
1638	0	-6175.901	-6199.072	23.17075	1.478637	32.55389	0.222003	0.584961	1.04914	2.14389	7.424439
1639	1	-6165.394	-6194.327	28.93312	1.498891	31.47361	0.225151	0.588372	1.05036	2.13612	7.268228
1640	0	-6186.098	-6196.718	10.62006	1.514133	27.45145	0.227498	0.590892	1.05124	2.13037	7.938775
1641	1	-6145.993	-6184.388	38.39423	1.035818	34.27676	0.144045	0.487259	1.00569	2.36301	6.926568
1642	0	-6169.516	-6189.376	19.86034	1.67179	27.66674	0.250683	0.614859	1.0591	2.07536	7.603295
1643	1	-6162.897	-6190.119	27.22186	1.388266	30.04124	0.207534	0.568836	1.04313	2.1805	7.341722
1644	0	-6158.582	-6177.201	18.61868	1.314163	28.51631	0.195135	0.554387	1.03735	2.21313	7.646635
1645	1	-6179.809	-6198.828	19.01819	1.220377	27.25633	0.178726	0.534266	1.0287	2.25831	7.631608
1646	0	-6098.499	-6162.628	64.12841	1.06685	32.3112	0.150096	0.495962	1.01025	2.34369	6.163389
1647	1	-6166.19	-6184.137	17.94787	1.120309	25.53915	0.160315	0.51015	1.01739	2.31215	7.642084
1648	0	-6132.136	-6182.979	50.84295	1.320421	29.0017	0.196202	0.555654	1.03787	2.21027	6.531646
1649	1	-6186.984	-6209.363	22.3791	1.421932	28.15025	0.213007	0.575024	1.04549	2.16648	7.514574
1650	0	-6141.633	-6189.847	48.21363	0.9495516	31.18656	0.126781	0.461045	0.991111	2.42106	6.654397
1651	1	-6212.758	-6217.357	4.599683	1.805282	29.00809	0.268869	0.63257	1.06426	2.03431	8.125976
1652	0	-6129.179	-6164.489	35.30997	1.158646	27.79706	0.167479	0.519744	1.02201	2.29077	7.047934
1653	1	-6179.863	-6182.183	2.32016	1.602487	28.59077	0.240729	0.604772	1.05591	2.09859	8.216237
1654	0	-6137.173	-6167.265	30.09121	1.164865	30.56486	0.168628	0.521257	1.02273	2.28739	7.242456
1655	1	-6161.134	-6180.593	19.45952	1.611562	27.40418	0.242053	0.606131	1.05635	2.09546	7.616482
1656	0	-6144.64	-6184.413	39.77334	1.32262	29.44809	0.196575	0.556097	1.03805	2.20928	6.9191
1657	1	-6158.148	-6178.33	20.18211	1.293935	28.736	0.191665	0.55023	1.03562	2.22248	7.590729
1658	0	-6136.719	-6179.678	42.95895	1.21396	29.78685	0.177574	0.532807	1.02804	2.26158	6.815284
1659	1	-6175.768	-6182.53	6.761771	1.114958	25.67953	0.159304	0.508773	1.01671	2.31521	8.081567
1660	0	-6143.061	-6187.849	44.78791	1.566583	33.36053	0.235427	0.599277	1.0541	2.11119	6.752778
1661	1	-6180.029	-6178.215	-1.814087	1.315608	28.67379	0.195382	0.55468	1.03747	2.21247	8.358197
1662	0	-6139.32	-6181.104	41.78434	0.9238113	31.96226	0.121513	0.452589	0.986132	2.43977	6.857538
1663	1	-6145.685	-6183.782	38.09739	1.256142	30.98854	0.18508	0.5422	1.03219	2.24053	6.979632
1664	0	-6128.859	-6176.73	47.87134	1.279332	32.19922	0.189136	0.547169	1.03433	2.22937	6.666797
1665	1	-6145.896	-6168.873	22.97664	1.772169	27.24728	0.264474	0.628372	1.06308	2.04407	7.486261
1666	0	-6156.469	-6195.772	39.30349	1.52229	29.81334	0.228745	0.592225	1.0517	2.12733	6.938192
1667	1	-6124.553	-6173.182	48.62927	1.130135	29.57535	0.162164	0.512653	1.01861	2.30657	6.620962
1668	0	-6164.475	-6185.884	21.40879	1.355962	31.13989	0.20219	0.562683	1.04071	2.19442	7.514925
1669	1	-6141.584	-6195.93	54.34655	1.615936	30.52768	0.242689	0.606781	1.05656	2.09397	6.448253
1670	0	-6156.137	-6186.184	30.04745	1.140284	31.83372	0.164065	0.515206	1.01985	2.30088	7.227007
1671	1	-6158.075	-6186.986	28.91109	1.543153	28.49705	0.231912	0.595585	1.05286	2.11964	7.285572
1672	0	-6150.582	-6184.052	33.47057	1.048191	28.13392	0.146468	0.490772	1.00755	2.35521	7.120297
1673	1	-6148.923	-6187.556	38.63346	1.391086	27.7554	0.207997	0.569363	1.04333	2.17931	6.927236
1674	0	-6136.303	-6163.274	26.9715	1.259413	28.41677	0.185655	0.542909	1.0325	2.23893	7.353233
1675	1	-6149.293	-6185.784	36.49122	1.379698	35.00762	0.206126	0.567225	1.0425	2.18415	6.964131
1676	0	-6151.256	-6174.086	22.83057	1.928655	28.25366	0.284607	0.647206	1.0681	2.00009	7.498781
1677	1	-6143.148	-6180.671	37.52269	0.9948632	31.7727	0.135928	0.475202	0.999144	2.38973	6.992773
1678	0	-6177.908	-6182.564	4.656152	1.364314	25.18099	0.203581	0.564295	1.04135	2.19078	8.158643
1679	1	-6141.478	-6184.807	43.32891	1.269291	31.5457	0.187386	0.545034	1.03342	2.23416	6.810697
1680	0	-6206.664	-6196.907	-9.756521	1.796952	24.08711	0.26777	0.631525	1.06397	2.03674	8.732796
1681	1	-6167.151	-6196.775	29.62373	1.436197	29.18655	0.215296	0.57758	1.04644	2.16068	7.263705
1682	0	-6195.716	-6192.113	-3.603345	1.977321	24.30474	0.290552	0.65258	1.06941	1.98746	8.480688
1683	1	-6133.513	-6175.024	41.51069	1.260236	33.71183	0.185799	0.543087	1.03258	2.23854	6.845589
1684	0	-6219.509	-6204.492	-15.01762	1.677065	22.06695	0.251426	0.615601	1.05932	2.07365	8.919649
1685	1	-6144.568	-6180.7	36.1316	1.795763	31.12536	0.267613	0.631376	1.06393	2.03709	7.042226
1686	0	-6171.72	-6181.02	9.300185	1.496257	27.91865	0.224744	0.587932	1.0502	2.13712	7.982233
1687	1	-6158.948	-6179.291	20.34381	1.534577	27.92869	0.230615	0.594212	1.05239	2.12278	7.586688
1688	0	-6166.909	-6190.299	23.39083	1.535721	26.06828	0.230788	0.594396	1.05245	2.12236	7.446387
1689	1	-6159.185	-6176.816	17.63102	1.307251	29.04263	0.193954	0.552977	1.03677	2.2163	7.676351
1690	0	-6148.174	-6178.613	30.43836	1.414179	27.02586	0.211755	0.573619	1.04496	2.16967	7.207019
1691	1	-6159.291	-6187.939	28.64819	1.470103	30.11619	0.220667	0.583503	1.04862	2.14721	7.293713
1692	0	-6164.167	-6172.773	8.606185	1.86429	26.18301	0.276518	0.63976	1.06619	2.01753	8.014279
1693	1	-6172.427	-6197.038	24.6108	1.227044	31.79431	0.17992	0.535771	1.02937	2.25494	7.398675
1694	0	-6152.805	-6161.736	8.931298	1.536081	25.70082	0.230843	0.594454	1.05247	2.12223	7.997353
1695	1	-6165.078	-6184.857	19.77948	1.353179	28.69736	0.201725	0.562142	1.04049	2.19564	7.60498
1696	0	-6172.081	-6174.923	2.842385	1.696414	26.10911	0.254133	0.618289	1.06014	2.06744	8.234579
1697	1	-6153.872	-6186.333	32.46114	1.458964	27.98282	0.218913	0.58158	1.04792	2.15159	7.153752
1698	0	-6155.665	-6172.003	16.33824	1.320746	25.01007	0.196257	0.55572	1.0379	2.21013	7.689032
1699	1	-6193.69	-6208.372	14.68148	1.422513	26.53687	0.2131	0.575129	1.04553	2.16624	7.786593
1700	0	-6148.946	-6176.377	27.43135	1.494791	33.41449	0.224517	0.587687	1.05011	2.13768	7.271575
1701	1	-6154.248	-6185.483	31.23526	1.229396	36.85355	0.18034	0.536299	1.0296	2.25376	7.053269
1702	0	-6151.687	-6178.953	27.26615	1.506424	31.98901	0.226313	0.589622	1.0508	2.13327	7.311213
1703	1	-6136.955	-6179.826	42.8716	1.452983	34.13717	0.217967	0.580539	1.04754	2.15396	6.798371
1704	0	-6127.649	-6180.998	53.34971	1.000313	30.4542	0.137016	0.476846	1.00005	2.38609	6.479696
1705	1	-6176.525	-6200.85	24.3256	1.964334	26.09466	0.28898	0.651167	1.06907	1.99078	7.411324
1706	0	-6133.055	-6191.123	58.06726	1.128938	33.88674	0.161939	0.51235	1.01846	2.30725	6.354081
1707	1	-6178.584	-6199.522	20.93777	1.288112	25.05818	0.190659	0.549016	1.03511	2.22522	7.507128
1708	0	-6124.616	-6180.389	55.77367	0.8087048	33.4199	0.0974097	0.410615	0.959338	2.53264	6.423359
1709	1	-6154.351	-6180.355	26.0034	1.898805	29.75659	0.280888	0.643802	1.06724	2.00807	7.384746
1710	0	-6140.342	-6179.312	38.96988	0.9794321	31.19548	0.132832	0.470481	0.996507	2.40018	6.950761
1711	1	-6168.496	-6193.308	24.81178	1.44135	28.88647	0.216118	0.578494	1.04678	2.1586	7.42947
1712	0	-6166.73	-6187.312	20.58199	1.116289	28.46596	0.159555	0.509117	1.01688	2.31445	7.577948
1713	1	-6179.909	-6199.297	19.38834	1.477283	26.29389	0.221792	0.584731	1.04906	2.14442	7.604774
1714	0	-6163.124	-6189.3	26.17665	1.813831	30.19268	0.269991	0.633635	1.06455	2.03183	7.374986
1715	1	-6150.193	-6186.37	36.17696	1.410349	28.0812	0.211135	0.57292	1.04469	2.17125	7.023035
1716	0	-6154.614	-6191.727	37.11313	1.498767	32.05782	0.225132	0.588351	1.05035	2.13617	7.002607
1717	1	-6137.949	-6194.83	56.88086	1.085958	38.05374	0.153779	0.501147	1.0129	2.33217	6.335008
1718	0	-6152.403	-6195.625	43.2221	1.101141	31.45828	0.156681	0.505175	1.01493	2.32322	6.814256
1719	1	-6128.509	-6192.038	63.52964	0.9461445	34.54793	0.126087	0.459943	0.99047	2.4235	6.193031
1720	0	-6155.291	-6178.261	22.97001	1.329965	25.86816	0.197821	0.557569	1.03865	2.20596	7.456567
1721	1	-6145.702	-6197.893	52.19185	1.251754	38.09827	0.184307	0.541245	1.03178	2.24267	6.457169
1722	0	-6173.949	-6198.56	24.61055	1.508667	30.60045	0.226658	0.589993	1.05093	2.13242	7.421233
1723	1	-6132.719	-6188.172	55.45282	1.257918	32.16888	0.185392	0.542585	1.03236	2.23966	6.431178
1724	0	-6173.267	-6183.822	10.5548	1.13653	29.6728	0.163363	0.514266	1.01939	2.30298	7.905983
1725	1	-6150.887	-6188.024	37.13674	1.351118	31.2537	0.20138	0.561741	1.04033	2.19654	7.00916
1726	0	-6162.366	-6186.262	23.89611	1.045101	29.70728	0.145864	0.4899	1.00709	2.35715	7.456044
1727	1	-6137.214	-6191.922	54.7082	1.012042	32.68408	0.13935	0.480342	1.00197	2.37834	6.455894
1728	0	-6168.175	-6188.283	20.10819	1.727902	26.60294	0.258481	0.622564	1.06141	2.05755	7.58324
1729	1	-6159.659	-6194.438	34.7789	1.475288	35.09154	0.22148	0.584391	1.04894	2.14519	7.010736
1730	0	-6151.663	-6180.057	28.39448	1.291475	28.12431	0.19124	0.549718	1.03541	2.22364	7.300626
1731	1	-6151.981	-6185.439	33.45766	1.21882	31.4679	0.178447	0.533914	1.02854	2.2591	7.124538
1732	0	-6147.192	-6171.809	24.61677	0.9496159	31.3277	0.126794	0.461066	0.991123	2.42102	7.408308
1733	1	-6160.298	-6204.129	43.83058	1.541225	30.93305	0.231621	0.595277	1.05275	2.12035	6.794481
1734	0	-6164.788	-6206.875	42.08653	1.291377	31.27486	0.191223	0.549698	1.0354	2.22368	6.850754
1735	1	-6159.242	-6194.786	35.54423	1.22424	32.29374	0.179418	0.53514	1.02909	2.25635	7.048294
1736	0	-6167.314	-6189.76	22.44549	1.474274	34.26177	0.221321	0.584217	1.04887	2.14559	7.392387
1737	1	-6161.464	-6182.709	21.24471	1.454177	27.22813	0.218156	0.580747	1.04761	2.15348	7.54962
1738	0	-6159.325	-6177.612	18.28743	1.57814	29.23871	0.237145	0.601066	1.0547	2.10709	7.65148
1739	1	-6158.904	-6177.516	18.61188	1.200001	29.15297	0.175053	0.529593	1.02659	2.26877	7.641381
1740	0	-6166.766	-6190.572	23.80622	1.308717	27.77464	0.194205	0.553277	1.03689	2.21563	7.461604
1741	1	-6150.772	-6170.508	19.73537	1.388271	27.64483	0.207535	0.568837	1.04313	2.1805	7.607724
1742	0	-6184.642	-6195.831	11.18882	1.493435	27.64583	0.224307	0.58746	1.05003	2.1382	7.916872
1743	1	-6170.09	-6192.842	22.75178	1.640702	27.27039	0.246263	0.610416	1.05772	2.0856	7.494801
1744	0	-6152.63	-6199.554	46.92365	1.24052	31.08035	0.182319	0.538776	1.0307	2.24821	6.695287
