Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
727	1	-991.3291	-1032.828	41.49886	27639.71	26.18808	0.992365	0.998037	1.00194	1.00766	3.262601
728	0	-979.8565	-1037.751	57.89455	9883.966	37.15095	0.987244	0.996706	1.00324	1.01281	2.712513
729	1	-997.3168	-1045.896	48.57948	47523.51	31.51916	0.994175	0.998505	1.00148	1.00584	3.022532
730	0	-967.5856	-1029.733	62.1477	35950.08	30.07325	0.993304	0.99828	1.0017	1.00671	2.574832
731	1	-977.4013	-1035.174	57.77315	29084.1	29.08101	0.992556	0.998086	1.00189	1.00746	2.708027
732	0	-986.3497	-1032.407	46.05712	84896.85	31.90352	0.995641	0.998882	1.00111	1.00437	3.099623
733	1	-972.1121	-1024.812	52.70016	23486.56	31.91441	0.991718	0.997869	1.00211	1.00831	2.891382
734	0	-984.8602	-1032.206	47.34588	66623.36	28.97254	0.99508	0.998738	1.00125	1.00493	3.066305
735	1	-991.8392	-1040.375	48.53612	16094.55	42.10033	0.989998	0.997423	1.00254	1.01004	2.880558
736	0	-993.1805	-1038.322	45.14133	42460.58	26.03265	0.993838	0.998418	1.00157	1.00618	3.121175
737	1	-968.8456	-1025.845	56.99938	61971.13	28.3099	0.994899	0.998691	1.0013	1.00511	2.722489
738	0	-1000.076	-1040.622	40.54644	28861.4	29.00116	0.992528	0.998079	1.0019	1.00749	3.300838
739	1	-974.9756	-1032.031	57.05567	45728.29	40.9066	0.994062	0.998476	1.00151	1.00595	2.693978
740	0	-1034.58	-1060.806	26.22609	1006.742	26.75471	0.960228	0.989486	1.00995	1.04034	3.837721
741	1	-991.3971	-1039.824	48.42742	74052.96	28.70845	0.995333	0.998803	1.00119	1.00467	3.027739
742	0	-987.3608	-1028.693	41.33203	30191.76	26.11887	0.992694	0.998122	1.00186	1.00732	3.268336
743	1	-979.1603	-1033.173	54.01225	55022.08	32.61786	0.994586	0.998611	1.00138	1.00542	2.849323
744	0	-981.6627	-1027.081	45.41844	7812.292	28.49687	0.985656	0.99629	1.00364	1.01442	3.132114
745	1	-976.3572	-1037.511	61.1539	87517.83	33.85421	0.995707	0.998899	1.00109	1.0043	2.633605
746	0	-980.8182	-1032.171	51.35258	73254.59	28.18502	0.995308	0.998797	1.0012	1.0047	2.92057
747	1	-983.6757	-1037.364	53.68817	2574.354	27.85727	0.97506	0.993491	1.00629	1.02516	2.832715
748	0	-978.8674	-1032.423	53.5555	31451.22	32.09042	0.992842	0.99816	1.00182	1.00718	2.864397
749	1	-998.5147	-1050.588	52.07342	42934.02	28.98023	0.993872	0.998426	1.00156	1.00614	2.903196
750	0	-977.5	-1029.656	52.15633	92716.55	29.89911	0.995829	0.998931	1.00106	1.00418	2.906322
751	1	-1016.087	-1053.001	36.91429	99411.85	28.38796	0.995971	0.998967	1.00103	1.00403	3.431383
752	0	-980.3255	-1032.251	51.92537	450.0064	41.41822	0.940732	0.984067	1.01466	1.06054	2.811206
753	1	-992.1676	-1034.96	42.79215	40093.69	28.35119	0.993659	0.998371	1.00161	1.00636	3.224335
754	0	-982.4708	-1050.098	67.62683	80846.51	33.80794	0.995533	0.998855	1.00114	1.00447	2.442097
755	1	-974.3125	-1035.029	60.71687	55033.27	33.42379	0.994587	0.998611	1.00138	1.00542	2.646037
756	0	-961.5823	-1032.697	71.11496	11289.21	37.72614	0.988062	0.996919	1.00303	1.01199	2.35718
757	1	-979.7412	-1030.896	51.15445	81393.32	30.7895	0.995548	0.998859	1.00113	1.00446	2.941481
758	0	-988.2194	-1030.075	41.85572	84262.56	29.68304	0.995625	0.998878	1.00112	1.00438	3.252253
759	1	-995.3609	-1037.203	41.84196	33829.84	30.72578	0.993098	0.998226	1.00176	1.00692	3.244539
760	0	-991.61	-1032.004	40.39409	21313.7	28.30157	0.991307	0.997763	1.00221	1.00872	3.309067
761	1	-974.9676	-1030.457	55.48907	44393.18	31.97267	0.993974	0.998453	1.00153	1.00604	2.804055
762	0	-976.7096	-1032.302	55.59201	51468.17	30.85669	0.994403	0.998563	1.00143	1.00561	2.797681
763	1	-987.8187	-1030.5	42.68129	13874.15	30.43012	0.989229	0.997223	1.00274	1.01081	3.219603
764	0	-981.9599	-1037.286	55.32582	40331.45	38.36294	0.993678	0.998376	1.00161	1.00634	2.768628
765	1	-971.547	-1025.359	53.81181	54298.26	28.86324	0.99455	0.998601	1.00139	1.00546	2.841952
766	0	-992.5388	-1039.617	47.07855	90457.17	28.66724	0.995777	0.998917	1.00108	1.00423	3.074571
767	1	-979.0154	-1036.912	57.89641	33475.46	37.99739	0.993061	0.998217	1.00177	1.00696	2.705094
768	0	-1018.306	-1046.788	28.48149	92758.64	24.57278	0.99583	0.998931	1.00106	1.00418	3.768649
769	1	-963.1027	-1015.472	52.36966	56750.01	33.3715	0.994669	0.998632	1.00136	1.00534	2.896075
770	0	-1010.478	-1042.886	32.40806	69345.33	24.4986	0.995177	0.998763	1.00123	1.00483	3.608418
771	1	-993.8676	-1036.738	42.87077	87992.78	28.79782	0.995718	0.998902	1.00109	1.00429	3.221145
772	0	-996.041	-1035.551	39.51004	91469.69	36.34232	0.9958	0.998923	1.00107	1.00421	3.224452
773	1	-976.5156	-1022.748	46.23237	93420.69	26.63723	0.995844	0.998935	1.00106	1.00416	3.088439
774	0	-986.6751	-1031.068	44.39313	5933.543	29.38752	0.983547	0.995737	1.00417	1.01655	3.167599
775	1	-1007.389	-1034.097	26.70862	54578.15	27.68642	0.994564	0.998605	1.00138	1.00545	3.804345
776	0	-979.9893	-1020.297	40.30747	65974.21	27.58764	0.995056	0.998732	1.00126	1.00495	3.313183
777	1	-993.3426	-1029.004	35.66107	43679.74	25.64888	0.993925	0.99844	1.00155	1.00609	3.484318
778	0	-992.5939	-1038.861	46.26718	42515.74	28.06237	0.993842	0.998419	1.00157	1.00617	3.100352
779	1	-997.1109	-1026.759	29.64807	85891.97	25.1574	0.995666	0.998889	1.0011	1.00434	3.720711
780	0	-990.7541	-1033.275	42.52084	51725.74	26.89964	0.994417	0.998567	1.00142	1.00559	3.229687
781	1	-996.5798	-1037.88	41.29984	19491.92	30.07763	0.99091	0.99766	1.00231	1.00912	3.268033
782	0	-974.8588	-1029.29	54.43086	36094	29.90124	0.993317	0.998283	1.0017	1.0067	2.830264
783	1	-998.1963	-1043.712	45.51567	64295.35	24.38563	0.994992	0.998715	1.00128	1.00502	3.070162
784	0	-970.1572	-1022.987	52.82993	57890.63	31.04531	0.994722	0.998646	1.00134	1.00529	2.887478
785	1	-992.4439	-1030.695	38.25075	23322.18	24.8161	0.991689	0.997862	1.00211	1.00834	3.374585
786	0	-973.5729	-1028.214	54.64151	13868.55	31.12729	0.989227	0.997223	1.00274	1.01081	2.829366
787	1	-973.2424	-1019.617	46.37449	94642.1	24.58154	0.995871	0.998942	1.00105	1.00413	3.040738
788	0	-995.3351	-1044.535	49.19957	97870.87	28.34632	0.99594	0.998959	1.00103	1.00407	2.998294
789	1	-992.3565	-1031.211	38.85494	30301.58	29.81082	0.992707	0.998125	1.00186	1.00731	3.352093
790	0	-989.2114	-1031.116	41.90453	18054.98	32.08501	0.990556	0.997568	1.0024	1.00948	3.227532
791	1	-988.6794	-1034.113	45.43408	72688.08	27.79122	0.995289	0.998792	1.0012	1.00472	3.128641
792	0	-976.8973	-1021.767	44.86988	70275.99	26.37735	0.995209	0.998771	1.00122	1.0048	3.136438
793	1	-996.2099	-1028.356	32.14591	70643.74	27.07522	0.995222	0.998774	1.00122	1.00479	3.613943
794	0	-999.5353	-1034.675	35.1402	89600.06	27.41182	0.995757	0.998912	1.00108	1.00425	3.501597
795	1	-972.3024	-1024.818	52.51586	32248.68	31.52087	0.992931	0.998183	1.0018	1.00709	2.897643
796	0	-998.9134	-1031.64	32.72609	40976.31	26.5238	0.993728	0.998389	1.0016	1.00629	3.596109
797	1	-997.3383	-1041.612	44.27403	45358.4	25.18957	0.994038	0.998469	1.00152	1.00597	3.13999
798	0	-984.2865	-1023.58	39.29332	86851.94	29.42825	0.99569	0.998895	1.0011	1.00432	3.3408
799	1	-989.0206	-1031.207	42.18677	37923.89	38.55429	0.99348	0.998325	1.00166	1.00653	3.107206
800	0	-992.854	-1034.186	41.33236	89216.2	22.71256	0.995748	0.99891	1.00108	1.00426	3.191688
801	1	-984.2572	-1029.262	45.00442	49132.66	32.34117	0.994271	0.998529	1.00146	1.00574	3.128386
802	0	-993.4014	-1031.342	37.94029	31270.28	23.6161	0.992821	0.998155	1.00183	1.0072	3.365788
803	1	-988.0468	-1036.036	47.98929	74971.8	29.67325	0.995362	0.99881	1.00118	1.00465	3.04561
804	0	-1001.398	-1029.149	27.75183	46238.95	20.03954	0.994095	0.998484	1.0015	1.00592	3.715709
805	1	-999.5749	-1032.626	33.05085	63524.69	25.36621	0.994961	0.998707	1.00128	1.00505	3.585899
806	0	-995.9854	-1045.663	49.67757	74493.32	28.00787	0.995347	0.998807	1.00119	1.00466	2.978276
807	1	-994.0371	-1038.58	44.54278	92588.3	28.71116	0.995826	0.99893	1.00106	1.00418	3.163054
808	0	-983.8281	-1031.304	47.47577	49934.82	28.70644	0.994317	0.998541	1.00145	1.00569	3.060879
809	1	-988.908	-1047.08	58.17236	1001.926	32.65877	0.960133	0.98946	1.00997	1.04044	2.721845
810	0	-989.5838	-1036.1	46.51613	61771.39	32.51023	0.99489	0.998689	1.0013	1.00512	3.080134
811	1	-994.8411	-1046.713	51.8715	87125.82	31.12473	0.995697	0.998897	1.0011	1.00431	2.918356
812	0	-1010.429	-1055.256	44.82717	69522.07	27.41409	0.995183	0.998765	1.00123	1.00482	3.148227
813	1	-1001.275	-1033.437	32.1629	40362.21	27.32078	0.99368	0.998377	1.00161	1.00633	3.611097
814	0	-993.0905	-1034.59	41.49995	28285.76	26.29288	0.992452	0.99806	1.00192	1.00757	3.263492
815	1	-997.6793	-1033.337	35.65785	10347.77	25.5535	0.987532	0.996781	1.00316	1.01252	3.484054
816	0	-996.558	-1034.909	38.35087	19917.39	22.82705	0.991008	0.997685	1.00229	1.00902	3.326655
817	1	-989.6066	-1034.306	44.69929	80952.13	27.20398	0.995536	0.998855	1.00114	1.00447	3.151354
818	0	-1004.983	-1040.819	35.83587	81367.82	29.12402	0.995547	0.998858	1.00113	1.00446	3.461891
819	1	-998.5111	-1042.994	44.48295	69796.35	26.33114	0.995193	0.998767	1.00122	1.00482	3.150529
820	0	-983.463	-1034.529	51.06586	54048.96	34.72112	0.994538	0.998598	1.00139	1.00547	2.924039
821	1	-990.8922	-1038.94	48.04738	48359.89	29.11871	0.994226	0.998518	1.00147	1.00579	3.042581
822	0	-982.5336	-1029.802	47.26829	20803.09	35.95176	0.991201	0.997735	1.00224	1.00883	3.016705
823	1	-993.2538	-1036.621	43.3676	17708.5	27.87706	0.990464	0.997544	1.00242	1.00957	3.203251
824	0	-975.0818	-1031.702	56.62018	33055.37	31.38754	0.993017	0.998206	1.00178	1.007	2.766939
825	1	-1002.724	-1044.315	41.59107	46203.43	26.20633	0.994093	0.998483	1.0015	1.00592	3.25925
826	0	-985.3654	-1036.682	51.31663	98275.83	26.63363	0.995948	0.998961	1.00103	1.00406	2.897495
827	1	-1006.357	-1041.047	34.69037	93434.78	33.5047	0.995845	0.998935	1.00106	1.00416	3.422965
828	0	-1000.839	-1037.301	36.46227	89134.52	27.74416	0.995746	0.998909	1.00108	1.00426	3.451738
829	1	-1001.58	-1035.74	34.15987	14678.26	24.97099	0.989528	0.997301	1.00266	1.01051	3.540407
830	0	-998.7664	-1030.778	32.0119	18314.13	26.50239	0.990623	0.997585	1.00238	1.00941	3.623168
831	1	-981.3193	-1026.134	44.81498	13368.6	24.95884	0.989028	0.997171	1.00279	1.01101	3.11343
832	0	-999.6615	-1038.487	38.82597	29242.19	23.77053	0.992577	0.998092	1.00189	1.00744	3.33196
833	1	-968.5249	-1023.454	54.92958	71733.08	31.19556	0.995258	0.998784	1.00121	1.00475	2.820314
834	0	-989.9868	-1021.003	31.01592	39931.21	26.8598	0.993646	0.998368	1.00162	1.00637	3.657753
835	1	-1001.217	-1048.999	47.78206	5445.12	26.31458	0.982827	0.995548	1.00435	1.01728	3.024946
836	0	-971.76	-1025.074	53.31396	97280	36.66159	0.995928	0.998956	1.00104	1.00408	2.841249
837	1	-983.4188	-1026.674	43.25548	87753.69	25.49733	0.995712	0.998901	1.00109	1.00429	3.185821
838	0	-1003.083	-1033.231	30.14852	89495.5	22.92485	0.995754	0.998912	1.00108	1.00425	3.687492
839	1	-976.9884	-1020.186	43.19709	63319.65	25.34484	0.994953	0.998705	1.00129	1.00506	3.185538
840	0	-1005.17	-1046.707	41.53669	29282.19	31.6423	0.992582	0.998093	1.00189	1.00744	3.24452
841	1	-978.971	-1023.031	44.06034	61495.9	29.99781	0.994879	0.998686	1.0013	1.00513	3.176645
842	0	-996.7914	-1039.161	42.36949	66343.39	26.15789	0.995069	0.998735	1.00126	1.00494	3.229036
843	1	-972.3991	-1026.063	53.66435	63987.77	26.70996	0.99498	0.998712	1.00128	1.00503	2.811139
844	0	-983.1622	-1036.658	53.49536	7012.269	31.96425	0.984862	0.996082	1.00384	1.01522	2.86642
845	1	-979.6962	-1042.829	63.13259	40879.39	38.48071	0.99372	0.998387	1.0016	1.00629	2.564395
846	0	-979.319	-1035.243	55.92402	90758.78	32.08	0.995784	0.998919	1.00107	1.00422	2.790579
847	1	-975.9913	-1027.693	51.70179	22517.56	36.55265	0.991542	0.997824	1.00215	1.00848	2.886521
848	0	-978.4785	-1038.49	60.0118	2949.005	34.03934	0.976691	0.993925	1.00588	1.0235	2.667287
849	1	-978.926	-1028.722	49.79651	38770.08	33.73393	0.993552	0.998344	1.00164	1.00646	2.97015
850	0	-983.9327	-1027.9	43.96757	50539.25	39.34866	0.994352	0.99855	1.00144	1.00566	3.045459
851	1	-985.1783	-1025.14	39.9619	41431.61	29.85025	0.993762	0.998398	1.00159	1.00625	3.314612
852	0	-992.8177	-1028.561	35.74359	56641.31	23.70737	0.994664	0.998631	1.00136	1.00535	3.460502
853	1	-981.2855	-1019.467	38.1816	9589.735	26.2961	0.98705	0.996655	1.00329	1.01301	3.389712
854	0	-977.5086	-1021.718	44.20915	83361.36	40.02232	0.995601	0.998872	1.00112	1.00441	3.025937
855	1	-1028.141	-1056.549	28.40788	76540.15	26.10319	0.995409	0.998823	1.00117	1.0046	3.763306
856	0	-968.3057	-1022.11	53.80407	76054.89	36.71343	0.995395	0.998819	1.00117	1.00461	2.827339
857	1	-988.2427	-1024.542	36.29902	37738.36	28.22254	0.993464	0.998321	1.00166	1.00655	3.454382
858	0	-992.1945	-1037.129	44.93444	14521.6	26.50573	0.989472	0.997286	1.00267	1.01057	3.135611
859	1	-1001.728	-1033.825	32.09652	12226.85	24.91744	0.988528	0.997041	1.00291	1.01152	3.622896
860	0	-997.5881	-1038.864	41.27565	58046.34	30.46778	0.994729	0.998648	1.00134	1.00528	3.265449
861	1	-1004.378	-1040.007	35.62915	4211.736	29.92571	0.980482	0.99493	1.00493	1.01965	3.458717
862	0	-1013.12	-1045.54	32.41997	54892.59	21.93722	0.99458	0.998609	1.00138	1.00543	3.564249
863	1	-1014.172	-1048.187	34.01554	75207.79	27.67254	0.995369	0.998812	1.00118	1.00464	3.540546
864	0	-1011.72	-1043.664	31.94426	63281.93	21.22036	0.994952	0.998705	1.00129	1.00506	3.561962
865	1	-986.7077	-1039.093	52.38568	11802.8	30.43363	0.988324	0.996987	1.00296	1.01172	2.900705
866	0	-995.7203	-1032.804	37.08369	56789.17	27.12938	0.994671	0.998633	1.00136	1.00534	3.431465
867	1	-997.0739	-1039.316	42.24162	89620.49	33.2642	0.995757	0.998912	1.00108	1.00425	3.201144
868	0	-984.5042	-1026.798	42.29381	37627.21	29.91066	0.993455	0.998319	1.00167	1.00656	3.236108
869	1	-1004.251	-1051.625	47.37421	95586.35	30.1022	0.995892	0.998947	1.00105	1.00411	3.066042
870	0	-987.3268	-1028.986	41.65901	32415.26	31.79674	0.992949	0.998188	1.00179	1.00707	3.238796
871	1	-1010.46	-1041.326	30.866	44584.7	22.51608	0.993987	0.998456	1.00153	1.00603	3.648694
872	0	-1004.006	-1036.477	32.47072	54827.15	22.08858	0.994577	0.998608	1.00138	1.00543	3.566353
873	1	-997.6133	-1044.139	46.52619	25095.72	33.2896	0.991988	0.997939	1.00204	1.00804	3.072067
874	0	-986.7202	-1032.226	45.50552	13891.31	31.69333	0.989236	0.997225	1.00273	1.01081	3.118679
875	1	-970.0881	-1018.72	48.63152	52523.98	30.05559	0.994459	0.998578	1.00141	1.00555	3.024273
876	0	-988.1749	-1029.475	41.30001	62624.89	32.53171	0.994925	0.998698	1.00129	1.00508	3.240277
877	1	-986.1492	-1033.279	47.13006	72998.05	30.59653	0.995299	0.998794	1.0012	1.00471	3.072893
878	0	-1005.683	-1037.543	31.85986	84672.01	25.2622	0.995635	0.998881	1.00111	1.00437	3.632855
879	1	-980.2354	-1038.575	58.33936	13437.47	29.89112	0.989056	0.997178	1.00278	1.01099	2.699434
880	0	-974.6599	-1024.143	49.48353	66057.69	32.79753	0.995059	0.998732	1.00126	1.00495	2.986946
881	1	-999.5192	-1034.237	34.71738	577.3682	29.2901	0.947607	0.985998	1.01301	1.05338	3.498145
882	0	-1010.787	-1043.107	32.32007	99491.29	23.26748	0.995973	0.998968	1.00103	1.00403	3.598763
883	1	-982.8468	-1034.842	51.99554	60311.63	32.33542	0.994829	0.998673	1.00132	1.00518	2.912237
884	0	-999.364	-1029.445	30.08101	26821.25	21.61065	0.992249	0.998007	1.00197	1.00777	3.662044
885	1	-1002.483	-1043.557	41.07424	49346.73	36.34047	0.994284	0.998533	1.00146	1.00573	3.181447
886	0	-987.4996	-1023.867	36.3675	34286.29	22.77433	0.993144	0.998238	1.00175	1.00687	3.412059
887	1	-987.4535	-1042.918	55.46459	49597.88	29.86987	0.994298	0.998536	1.00145	1.00571	2.79543
888	0	-987.7639	-1028.358	40.59411	26247.64	31.73744	0.992165	0.997985	1.00199	1.00786	3.273069
889	1	-980.4209	-1030.428	50.0071	23581.08	28.45241	0.991735	0.997874	1.0021	1.00829	2.970723
890	0	-975.7454	-1024.41	48.66469	2115.67	27.11654	0.972502	0.992807	1.00692	1.02777	3.004409
891	1	-966.1369	-1019.479	53.34185	58085.22	37.15065	0.994731	0.998648	1.00134	1.00528	2.835063
892	0	-987.9394	-1031.126	43.18619	50558.06	28.10251	0.994353	0.99855	1.00144	1.00566	3.210206
893	1	-1007.773	-1041.895	34.12124	10413.73	24.14073	0.987572	0.996791	1.00315	1.01248	3.53478
894	0	-999.5642	-1038.103	38.5385	58158.03	28.54446	0.994734	0.998649	1.00134	1.00528	3.373254
895	1	-1004.322	-1034.304	29.98195	42300.65	23.98865	0.993826	0.998415	1.00157	1.00619	3.705455
896	0	-987.104	-1028.781	41.67751	56596.95	28.89755	0.994662	0.99863	1.00136	1.00535	3.262235
897	1	-1009.445	-1045.518	36.07283	35648.67	32.81257	0.993276	0.998272	1.00171	1.00674	3.395546
898	0	-991.7748	-1026.455	34.67968	57087.4	26.76757	0.994685	0.998636	1.00135	1.00532	3.521708
899	1	-971.5828	-1021.897	50.31431	5667.098	32.79915	0.983166	0.995637	1.00426	1.01694	2.961605
900	0	-994.2272	-1028.708	34.48097	37718.88	29.65364	0.993463	0.998321	1.00166	1.00655	3.50113
901	1	-1001.631	-1039.772	38.14061	52865.9	27.5361	0.994477	0.998583	1.00141	1.00553	3.391863
902	0	-994.1314	-1036.519	42.38717	68531.16	23.43762	0.995149	0.998756	1.00124	1.00486	3.171813
903	1	-987.1356	-1033.439	46.3029	29756.01	26.35722	0.992641	0.998108	1.00187	1.00738	3.081807
904	0	-989.1251	-1023.816	34.69077	11081.51	29.83025	0.987951	0.99689	1.00306	1.0121	3.491494
905	1	-996.6276	-1033.627	36.99906	78750.03	31.79605	0.995474	0.998839	1.00115	1.00453	3.385362
906	0	-983.7082	-1031.543	47.83519	22938.71	27.53524	0.99162	0.997844	1.00213	1.00841	3.039786
907	1	-983.9774	-1029.128	45.15006	65878.62	28.43931	0.995052	0.998731	1.00126	1.00496	3.141399
908	0	-988.0438	-1037.606	49.5623	74805.73	33.73824	0.995356	0.998809	1.00118	1.00465	2.977054
909	1	-976.0468	-1026.207	50.16063	7819.437	32.59038	0.985662	0.996292	1.00363	1.01441	2.967568
910	0	-994.2547	-1042.338	48.08331	4573.773	28.79312	0.981268	0.995137	1.00474	1.01886	3.04012
911	1	-977.9939	-1032.287	54.29333	47489.36	34.34218	0.994173	0.998504	1.00148	1.00584	2.833535
912	0	-996.772	-1032.08	35.30793	57166.76	28.98221	0.994689	0.998637	1.00135	1.00532	3.481688
913	1	-993.939	-1036.521	42.58215	32347.9	29.22008	0.992941	0.998186	1.0018	1.00708	3.229905
914	0	-969.4723	-1026.263	56.79107	39182.8	34.09634	0.993586	0.998353	1.00163	1.00643	2.761713
915	1	-986.8632	-1031.653	44.79025	39553.09	28.41845	0.993616	0.99836	1.00163	1.0064	3.154008
916	0	-973.7523	-1029.416	55.66412	72607.31	34.99198	0.995287	0.998791	1.0012	1.00472	2.789989
917	1	-1005.133	-1031.47	26.33737	25184.48	22.96991	0.992002	0.997943	1.00203	1.00802	3.854078
918	0	-967.263	-1023.223	55.96018	45544.22	33.12219	0.99405	0.998472	1.00152	1.00596	2.789017
919	1	-997.7692	-1026.408	28.63888	84464.37	23.49511	0.99563	0.99888	1.00111	1.00438	3.758832
920	0	-976.9205	-1028.421	51.50052	46169.88	31.01459	0.994091	0.998483	1.0015	1.00592	2.930304
921	1	-991.14	-1024.71	33.56964	41437.09	26.75991	0.993763	0.998398	1.00159	1.00625	3.563217
922	0	-1001.813	-1032.069	30.25625	85356.85	29.82859	0.995653	0.998885	1.00111	1.00435	3.640185
923	1	-989.6691	-1027.062	37.39286	24394.76	25.87582	0.991873	0.99791	1.00207	1.00815	3.418101
924	0	-987.3509	-1034.288	46.93671	48981.52	28.31943	0.994262	0.998527	1.00146	1.00575	3.077985
925	1	-986.4026	-1033.12	46.71713	63428.98	25.54303	0.994957	0.998706	1.00128	1.00505	3.051041
926	0	-986.4718	-1027.537	41.0649	95754.07	24.4905	0.995895	0.998948	1.00105	1.00411	3.25489
927	1	-989.7626	-1029.664	39.90168	60043.83	25.85908	0.994817	0.99867	1.00132	1.00519	3.320996
928	0	-999.0809	-1040.049	40.96773	30312.33	27.43071	0.992709	0.998126	1.00186	1.00731	3.289039
929	1	-986.0892	-1027.032	40.94264	91422.32	26.35417	0.995799	0.998923	1.00107	1.00421	3.285154
930	0	-1005.967	-1037.646	31.67848	78485.3	25.17083	0.995466	0.998837	1.00116	1.00454	3.640011
931	1	-989.1793	-1028.92	39.74036	53712.51	26.4705	0.994521	0.998594	1.0014	1.00549	3.331398
932	0	-998.215	-1045.898	47.68338	49959.16	29.96853	0.994319	0.998542	1.00145	1.00569	3.055888
933	1	-997.8791	-1038.815	40.93566	62309.51	26.72426	0.994912	0.998695	1.0013	1.0051	3.287768
934	0	-995.314	-1034.445	39.1307	35757.04	22.8766	0.993286	0.998275	1.00171	1.00673	3.294122
935	1	-992.838	-1032.85	40.01203	50835.23	27.45995	0.994368	0.998554	1.00143	1.00564	3.32389
936	0	-976.1529	-1036.184	60.03153	10515.58	33.42064	0.987632	0.996807	1.00314	1.01242	2.666538
937	1	-1005.516	-1039.165	33.64927	35151.38	27.06242	0.993228	0.99826	1.00172	1.00679	3.5585
938	0	-981.3573	-1026.711	45.3539	14834.28	28.87618	0.989583	0.997315	1.00265	1.01046	3.134997
939	1	-1017.444	-1043.307	25.86334	86459.27	27.25243	0.99568	0.998893	1.0011	1.00433	3.842895
940	0	-989.0618	-1027.879	38.81701	15022.44	27.86346	0.989648	0.997332	1.00263	1.01039	3.36653
941	1	-987.6889	-1030.326	42.63703	86650.68	30.20508	0.995685	0.998894	1.0011	1.00432	3.222708
942	0	-989.9018	-1026.832	36.92997	2488.416	29.56126	0.974635	0.993377	1.00639	1.02559	3.419613
943	1	-983.1685	-1029.306	46.138	63216.93	32.57462	0.994949	0.998704	1.00129	1.00506	3.09115
944	0	-982.7332	-1022.241	39.5079	56232.28	22.87939	0.994645	0.998626	1.00136	1.00537	3.277726
945	1	-994.4192	-1037.969	43.55028	36238.97	32.1341	0.993331	0.998287	1.0017	1.00669	3.175696
946	0	-1002.71	-1030.932	28.22256	24439.2	19.38033	0.991881	0.997912	1.00207	1.00814	3.657197
947	1	-975.1476	-1037.267	62.11917	74737.27	44.58272	0.995354	0.998809	1.00118	1.00465	2.529009
